id,image,title,description,code,users,type,difficulty,upVotes,created,published,freeToUse,businessOnly,headerImage,creator
198,https://tryhackme-images.s3.amazonaws.com/room-icons/aba648a3f311e86dd79299d5562654e3.png,Phishing Emails in Action ,Learn the different indicators of phishing attempts by examining actual phishing emails. ,phishingemails2rytmuv,23511,walkthrough,easy,626,2021-07-15T23:19:15.396Z,2021-12-30T16:04:50.829Z,True,False,https://assets.tryhackme.com/additional/phishing1/phish-room-banner-final.png,tryhackme
199,https://tryhackme-images.s3.amazonaws.com/room-icons/0f02c18ebd9b989ca368dcf130ad81ea.png,Intro to Containerisation,Learn about the technologies and benefits of containerisation.,introtocontainerisation,8991,walkthrough,info,623,2022-06-07T13:15:09.474Z,2022-11-29T15:00:00.302Z,True,False,https://assets.tryhackme.com/additional/containerisation-module/Containerisation banner-01-01.png,cmnatic
200,https://tryhackme-images.s3.amazonaws.com/room-icons/89152d71d2f69101482059abb33f5992.png,Intro to C2,Learn the essentials of Command and Control to help you become a better Red Teamer and simplify your next Red Team assessment!,introtoc2,18884,walkthrough,medium,616,2022-01-17T06:30:19.056Z,2022-03-08T19:32:56.357Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/62c435d1f4d84a005f5df811/room-content/43708203c642f258f7c78e1a706e4d0f.png,tryhackme
201,https://tryhackme-images.s3.amazonaws.com/room-icons/6237ff0116023ea927d5f669af6d29bc.png,Weaponization ,Understand and explore common red teaming weaponization techniques. You will learn to build custom payloads using common methods seen in the industry to get initial access.,weaponization,18942,walkthrough,medium,614,2021-10-20T15:16:45.435Z,2021-12-14T16:00:01.287Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/62c435d1f4d84a005f5df811/room-content/07dbc3d30ed9fe203980fa15046d29eb.png,tryhackme
202,https://tryhackme-images.s3.amazonaws.com/room-icons/92a7eee54c5c4ce8ec4cd7468c2cf028.png,Linux Backdoors,Learn all the different techniques used to backdoor a linux machine!,linuxbackdoors,9304,walkthrough,easy,614,2021-02-05T01:55:43.922Z,2021-03-02T19:00:00.222Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,ustoun0
203,https://tryhackme-images.s3.amazonaws.com/room-icons/442c3b7bab5e3f52b5341cfa9e52e5c0.png,ColddBox: Easy,An easy level machine with multiple ways to escalate privileges.,colddboxeasy,11757,challenge,easy,613,2020-10-04T15:39:34.789Z,2021-01-06T19:00:00.195Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,Coldd
204,https://tryhackme-images.s3.amazonaws.com/room-icons/685bfa4247db500c68e95d446359ea05.jpeg,0day,"Exploit Ubuntu, like a Turtle in a Hurricane",0day,9037,challenge,medium,612,2020-09-02T18:38:42.524Z,2020-10-18T19:00:00.382Z,True,False,https://i.imgur.com/lCvqxKK.png,0day
205,https://tryhackme-images.s3.amazonaws.com/room-icons/232979a675e1dd0f567ea004d1996e84.png,Snort,"Learn how to use Snort to detect real-time threats, analyse recorded traffic files and identify anomalies.",snort,21713,walkthrough,medium,604,2022-01-14T10:16:31.565Z,2022-03-15T00:18:30.476Z,True,False,https://assets.tryhackme.com/room-banners/snort-banner-pink.png,ujohn
206,https://tryhackme-images.s3.amazonaws.com/room-icons/97b218eed9688e9a5cbe136714b86288.jpeg,Fowsniff CTF,Hack this machine and get the flag. There are lots of hints along the way and is perfect for beginners!,ctf,16458,challenge,easy,604,2018-12-09T13:45:41.245Z,2020-04-09T13:08:04.031Z,True,False,/img/banners/default_tryhackme.png,ben
207,https://tryhackme-images.s3.amazonaws.com/room-icons/526fb97c8ede3330397e5cee20a8db6a.png,Avengers Blog,"Learn to hack into Tony Stark's machine! You will enumerate the machine, bypass a login portal via SQL injection and gain root access by command injection.",avengers,13358,walkthrough,easy,600,2019-11-28T19:26:06.371Z,2020-01-14T15:01:15.410Z,False,False,https://i.imgur.com/V9AE3D0.png,tryhackme
208,https://tryhackme-images.s3.amazonaws.com/room-icons/995f80e68816165b201d93afe7703776.png,Shodan.io,Learn about Shodan.io and how to use it for devices enumeration - is your coffee machine publicly accessible?,shodan,20621,walkthrough,easy,598,2020-02-01T13:11:33.826Z,2020-02-01T20:02:41.127Z,True,False,https://i.imgur.com/J1ik7ZU.png,bee
209,https://tryhackme-images.s3.amazonaws.com/room-icons/9a365314266266592078724ce18b248b.png,Sakura Room,Use a variety of OSINT techniques to solve this room created by the OSINT Dojo. ,sakura,10219,challenge,easy,586,2021-01-18T05:55:46.776Z,2021-04-11T19:00:00.208Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,OSINTDojo
210,https://tryhackme-images.s3.amazonaws.com/room-icons/59af706bab0041e7e0662755c06e90f0.jpeg,WebOSINT,Conducting basic open source intelligence research on a website,webosint,11780,challenge,easy,585,2021-01-01T14:50:46.404Z,2021-02-19T19:00:00.081Z,True,False,https://i.imgur.com/RlXUj5V.jpg,OSINTStan
211,https://tryhackme-images.s3.amazonaws.com/room-icons/82d78fb8902418779d1ad30b81df8f05.png,Windows PrivEsc Arena,Students will learn how to escalate privileges using a very vulnerable Windows 7 VM.  RDP is open.  Your credentials are user:password321,windowsprivescarena,13090,walkthrough,medium,583,2020-05-01T03:44:31.713Z,2020-05-01T04:54:47.455Z,True,False,https://i.imgur.com/5pWQzP0.png,TCM
212,https://tryhackme-images.s3.amazonaws.com/room-icons/e77773e1fbbd8448764b7597a226f675.png,Sysinternals,Learn to use the Sysinternals tools to analyze Windows systems or applications.,btsysinternalssg,23557,walkthrough,easy,581,2021-01-19T14:37:55.777Z,2021-01-22T19:00:00.283Z,False,False,https://assets.tryhackme.com/additional/sysinternals/sysinternals-room-banner.png,tryhackme
213,https://tryhackme-images.s3.amazonaws.com/room-icons/90729a0e4d86421da566bb68669d46fd.png,Toolbox: Vim ,"Learn vim, a universal text editor that can be incredibly powerful when used properly. From basic text editing to editing of binary files, Vim can be an important arsenal in a security toolkit.",toolboxvim,16603,walkthrough,easy,581,2019-11-07T15:25:14.399Z,2019-11-07T15:25:14.399Z,True,False,/img/banners/default_tryhackme.png,PoloMints
214,https://tryhackme-images.s3.amazonaws.com/room-icons/e5e8aa17c07012d2adc33f08d594ea10.jpeg,Basic Malware RE,"This room aims towards helping everyone learn about the basics of ""Malware Reverse Engineering"".",basicmalwarere,28042,challenge,medium,581,2019-11-26T16:09:17.360Z,2019-11-26T16:09:17.360Z,True,False,/img/banners/default_tryhackme.png,w4tchd0g
215,https://tryhackme-images.s3.amazonaws.com/room-icons/86a9e4666ef9e6fd0d50253fa9451194.png,Password Attacks,This room introduces the fundamental techniques to perform a successful password attack against various services and scenarios.,passwordattacks,16454,walkthrough,hard,580,2021-10-01T08:58:00.909Z,2021-11-16T11:37:52.314Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/62c435d1f4d84a005f5df811/room-content/07dbc3d30ed9fe203980fa15046d29eb.png,tryhackme
216,https://tryhackme-images.s3.amazonaws.com/room-icons/1572ee9ebc9f63e1e0122e8d23bb33c6.jpeg,Linux Modules,Learn linux modules in a fun way,linuxmodules,8560,walkthrough,easy,575,2021-01-18T04:56:18.628Z,2021-02-09T19:00:00.315Z,True,False,https://i.imgur.com/KVEyBKU.jpg,j4x0n
217,https://tryhackme-images.s3.amazonaws.com/room-icons/51e117e4443f34bd21365d01a22ed409.png,Sysmon,Learn how to utilize Sysmon to monitor and log your endpoints and environments.,sysmon,20474,walkthrough,easy,574,2020-12-15T22:21:30.206Z,2021-01-20T19:00:00.186Z,False,False,https://assets.tryhackme.com/room-banners/sysmon.png,Cryillic
218,https://tryhackme-images.s3.amazonaws.com/room-icons/d5cdd12d41c22cf938ec35855dc664ed.png,Overpass 3 -  Hosting,"You know them, you love them, your favourite group of broke computer science students have another business venture! Show them that they probably should hire someone for security...",overpass3hosting,12157,challenge,medium,572,2020-11-09T00:26:55.722Z,2021-01-10T19:00:00.131Z,True,False,https://images.unsplash.com/photo-1497366754035-f200968a6e72?ixid=MXwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHw%3D&ixlib=rb-1.2.1&auto=format&fit=crop&w=1350&q=80,NinjaJc01
219,https://tryhackme-images.s3.amazonaws.com/room-icons/9363a97ad4a8e96737dcb08e524c5c19.png,ffuf,"Enumeration, fuzzing, and directory brute forcing using ffuf",ffuf,7764,walkthrough,easy,564,2021-05-01T18:12:52.511Z,2021-07-13T19:00:00.215Z,True,False,https://i.imgur.com/Ln8tSMc.png,noraj
220,https://tryhackme-images.s3.amazonaws.com/room-icons/9afd8ef84fbcda2fb11c8d87c821de79.png,Red Team Threat Intel,Apply threat intelligence to red team engagements and adversary emulation.,redteamthreatintel,23957,walkthrough,medium,562,2021-10-16T15:43:45.543Z,2022-01-11T16:34:36.115Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5e73cca6ec4fcf1309f2df86/room-content/38bcf4a18418e9e3e5330e7a7d869e96.png,Cryillic
221,https://tryhackme-images.s3.amazonaws.com/room-icons/5dbc4e7d8515e7bc05b7742f26944ae9.png,Agent T,Something seems a little off with the server.,agentt,9730,challenge,easy,552,2022-03-07T22:07:14.772Z,2022-08-05T18:00:00.298Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,JohnHammond
222,https://tryhackme-images.s3.amazonaws.com/room-icons/59bb6a64228a88219c0a9de1928226b8.jpeg,Geolocating Images,Room to understand how to geolocate images,geolocatingimages,9953,walkthrough,easy,550,2020-02-02T00:06:55.021Z,2020-02-04T01:15:48.020Z,True,False,/img/banners/default_tryhackme.png,bee
223,https://tryhackme-images.s3.amazonaws.com/room-icons/3b2f3af8e836785fe698356264efbb55.png,OWASP Top 10 - 2021,Learn about and exploit each of the OWASP Top 10 vulnerabilities; the 10 most critical web security risks.,owasptop102021,12994,walkthrough,easy,548,2022-09-05T22:26:15.478Z,2023-03-07T18:52:20.427Z,True,False,https://i.imgur.com/sP6d0iZ.png,munra
224,https://tryhackme-images.s3.amazonaws.com/room-icons/9150a15223eb72f053804a3975133e3d.png,Mustacchio,Easy boot2root Machine,mustacchio,12818,challenge,easy,547,2021-03-29T22:44:43.462Z,2021-06-11T19:00:00.131Z,True,False,https://i.imgur.com/egCv6YT.png,zyeinn
225,https://tryhackme-images.s3.amazonaws.com/room-icons/0484889fb85cacdd041f9e47ab13f113.png,Windows Event Logs,Introduction to Windows Event Logs and the tools to query them.,windowseventlogs,24460,walkthrough,medium,539,2020-12-04T21:51:21.881Z,2021-01-03T15:15:56.420Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5fc2847e1bbebc03aa89fbf2/room-content/6710f789b23fe301cf9f93b53a27aa34.png,tryhackme
226,https://tryhackme-images.s3.amazonaws.com/room-icons/79023e1ed4c207bc52b7dfee208c80a5.png,Holo,Holo is an Active Directory (AD) and Web-App attack lab that aims to teach core web attack vectors and more advanced AD attack techniques. This network simulates an external penetration test on a corporate network.,hololive,261,walkthrough,hard,535,2020-11-05T00:54:14.118Z,,False,False,https://assets.tryhackme.com/room-banners/hololive.png,tryhackme
227,https://tryhackme-images.s3.amazonaws.com/room-icons/f41ca18ac58ffaae35cc78ba615f238d.png,Unified Kill Chain,"The Unified Kill Chain is a framework which establishes the phases of an attack, and a means of identifying and mitigating risk to IT assets.",unifiedkillchain,20171,walkthrough,easy,529,2022-03-21T21:32:30.740Z,2022-09-27T15:00:00.182Z,False,False,https://assets.tryhackme.com/additional/unified-kill-chain/roombanner-header.png,cmnatic
228,https://tryhackme-images.s3.amazonaws.com/room-icons/74e0f54fbdb415de32d590fe9af9816c.png,Pwnkit: CVE-2021-4034,Interactive lab for exploiting and remediating Pwnkit (CVE-2021-4034) in the Polkit package,pwnkit,7549,walkthrough,info,525,2022-01-26T19:01:06.432Z,2022-02-03T13:45:08.070Z,True,False,https://assets.tryhackme.com/room-banners/pwnkit-bg.png,MuirlandOracle
229,https://tryhackme-images.s3.amazonaws.com/room-icons/8979e58d84147f0720773889be95f4d9.jpeg,Gatekeeper,Can you get past the gate and through the fire?,gatekeeper,19423,challenge,medium,523,2020-05-19T01:01:40.284Z,2020-05-19T16:38:02.009Z,True,False,https://i.imgur.com/8PyYQEz.png,TheMayor
230,https://tryhackme-images.s3.amazonaws.com/room-icons/aab8209b616e6e146df6ceaf7bda48d5.png,Enumerating Active Directory,"This room covers various Active Directory enumeration techniques, their use cases as well as drawbacks.",adenumeration,703,walkthrough,medium,522,2022-02-14T19:22:11.386Z,2022-06-14T16:53:06.540Z,True,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/62c435d1f4d84a005f5df811/room-content/cb4b2246fb5ede709a4630dce9fc6d88.png,am03bam4n
231,https://tryhackme-images.s3.amazonaws.com/room-icons/7c385ae7e0ef53362b807fffe8b69a47.png,The Marketplace,Can you take over The Marketplace's infrastructure?,marketplace,14812,challenge,medium,521,2020-10-16T05:39:39.879Z,2020-10-16T19:00:00.364Z,True,False,https://assets.tryhackme.com/room-banners/marketplace.png,jammy
232,https://tryhackme-images.s3.amazonaws.com/room-icons/3a5bffa10dcb6fec1e4ae8b63fedddd2.png,Autopsy,Learn how to use Autopsy to investigate artefacts from a disk image. Use your knowledge to investigate an employee who is being accused of leaking private company data.,btautopsye0,16122,walkthrough,easy,520,2021-04-19T14:08:40.390Z,2021-05-18T19:00:00.260Z,False,False,https://assets.tryhackme.com/additional/autopsy/autopsy-room-banner.png,tryhackme
233,https://tryhackme-images.s3.amazonaws.com/room-icons/6930cdba01526f51b2b858ce55b1706a.jpeg,Web Enumeration,"Learn the methodology of enumerating websites by using tools such as Gobuster, Nikto and WPScan",webenumerationv2,8298,walkthrough,easy,508,2020-12-29T15:42:53.907Z,2021-04-15T18:21:49.887Z,False,False,https://assets.tryhackme.com/additional/banners/webenumeration-banner.png,cmnatic
234,https://tryhackme-images.s3.amazonaws.com/room-icons/c5eca9a893e545ef82dd9c647d2b023f.png,Introduction to SIEM,An introduction to Security Information and Event Management.,introtosiem,18153,walkthrough,easy,506,2022-05-31T06:46:21.674Z,2022-11-03T15:00:00.552Z,True,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5e8dd9a4a45e18443162feab/room-content/a95f687a872a202a7db630a790b8a45f.png,Dex01
235,https://tryhackme-images.s3.amazonaws.com/room-icons/5d60d7f391707b95feeb1c2d66dd3668.png,Disk Analysis & Autopsy,Ready for a challenge? Use Autopsy to investigate artifacts from a disk image.,autopsy2ze0,18266,challenge,medium,501,2021-04-16T00:51:16.967Z,2021-05-28T19:00:00.217Z,True,False,https://assets.tryhackme.com/additional/autopsy/autopsy-room-banner2.png,tryhackme
236,https://tryhackme-images.s3.amazonaws.com/room-icons/ee0b7b107f207147ca54ab2c651551ef.png,Watcher,A boot2root Linux machine utilising web exploits along with some common privilege escalation techniques.,watcher,6405,challenge,medium,500,2020-12-03T03:02:43.900Z,2021-02-17T19:00:00.171Z,True,False,https://i.imgur.com/Lw4QXO1.jpg,USWCSS
237,https://tryhackme-images.s3.amazonaws.com/room-icons/d49843a1895abcd6c48804eb3247e3ae.png,DFIR: An Introduction,Introductory room for the DFIR module ,introductoryroomdfirmodule,14836,walkthrough,easy,499,2022-05-09T14:16:59.901Z,2022-10-15T13:24:01.015Z,True,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/62c435d1f4d84a005f5df811/room-content/a62b45e7c5c103c14c04aa8152c91624.png,umairalizafar
238,https://tryhackme-images.s3.amazonaws.com/room-icons/cf452604e97539ae31e13c9641c0944f.png,Juicy Details,A popular juice shop has been breached! Analyze the logs to see what had happened...,juicydetails,7302,challenge,easy,495,2021-04-11T11:01:45.663Z,2021-06-18T19:00:00.168Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,GEEZET1
239,https://tryhackme-images.s3.amazonaws.com/room-icons/d69e780178336f0693a53abbd26552b6.png,Intro to Endpoint Security,"Learn about fundamentals, methodology, and tooling for endpoint security monitoring.",introtoendpointsecurity,15727,walkthrough,easy,494,2022-07-24T07:56:07.587Z,2022-10-18T15:00:00.126Z,True,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5dbea226085ab6182a2ee0f7/room-content/7b468ae3dec7a865e0b9f515ae176ad9.png,ar33zy
240,https://tryhackme-images.s3.amazonaws.com/room-icons/dc199f5811f650866479991882430b1c.png,Dirty Pipe: CVE-2022-0847,Interactive lab for exploiting Dirty Pipe (CVE-2022-0847) in the Linux Kernel,dirtypipe,7954,walkthrough,info,493,2022-03-08T19:55:44.867Z,2022-03-16T22:18:06.114Z,True,False,https://assets.tryhackme.com/additional/dirtypipe/banner.png,MuirlandOracle
241,https://tryhackme-images.s3.amazonaws.com/room-icons/d4071f466e055d38d5a169cae9f12b33.png,Smag Grotto,Follow the yellow brick road.,smaggrotto,7833,challenge,easy,491,2020-07-28T00:08:58.127Z,2020-07-29T19:00:00.034Z,True,False,https://i.imgur.com/qKNh2vA.png,jakeyee
242,https://tryhackme-images.s3.amazonaws.com/room-icons/8e5ab636b0b3a8087ed0b3e02a6bf765.png,The Lay of the Land,Learn about and get hands-on with common technologies and security products used in corporate environments; both host and network-based security solutions are covered.,thelayoftheland,12424,walkthrough,easy,490,2021-12-01T09:42:13.011Z,2022-02-01T13:52:59.928Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/62c435d1f4d84a005f5df811/room-content/bf86c057f58b26f95802c5499c18ae2a.png,tryhackme
243,https://tryhackme-images.s3.amazonaws.com/room-icons/b64a68fc8025073fc1cc1ba972380ebd.png,Baron Samedit,A tutorial room exploring CVE-2021-3156 in the Unix Sudo Program. Room Three in the SudoVulns Series,sudovulnssamedit,6312,walkthrough,info,489,2021-01-31T20:34:40.018Z,2021-02-02T19:00:00.228Z,True,False,https://assets.muirlandoracle.co.uk/thm/rooms/sudovulnssamedit/55732d603cf0.png,MuirlandOracle
